Timestamp,Host,CPU_COUNT,CPU_FREQ,CPU_PCT,CPU_TIME_IDLE,CPU_TIME_IOWAIT,CPU_TIME_USER,CPU_TIME_SYSTEM,CPU_PCT_IDLE,CPU_PCT_IOWAIT,CPU_PCT_USER,CPU_PCT_SYSTEM,MEMORY_USED,MEMORY_ACTIVE,MEMORY_USED_PCT,MEMORY_AVAILABLE,SWAP_USED,DISK_READ_MB,DISK_WRITE_MB,NET_SENT_MB,NET_RECV_MB
2021-08-17 13:55:25.073,10.1.184.220,20,3300,46.1,253129224.24,486629.51,1931038.62,371809.88,84.5,5.0,8.0,2.2,9705.62890625,15706.8515625,25.5,23897.35546875,45.5,134648.3564453125,3665846.67578125,0.5746583938598631,15.228363990783691
2021-08-17 13:55:27.107,10.1.184.220,20,3300,27.2,253129251.16,486632.13,1931048.36,371810.83,66.3,6.5,24.0,2.3,9879.44140625,15875.69921875,26.0,23724.34765625,45.5,134648.3564453125,3665859.65625,0.5751047134399411,15.228873252868652
2021-08-17 13:55:29.132,10.1.184.220,20,3300,29.8,253129276.95,486634.62,1931058.94,371811.87,64.0,6.2,26.3,2.6,9886.52734375,15883.55859375,26.1,23717.28515625,45.5,134648.3564453125,3665878.65234375,0.5755510330200191,15.229382514953613
2021-08-17 13:55:31.163,10.1.184.220,20,3300,30.7,253129302.39,486637.08,1931070.02,371812.94,63.2,6.1,27.5,2.7,9887.21875,15887.08984375,26.1,23716.65234375,45.5,134648.3603515625,3665883.0703125,0.576310157775878,15.230204582214355
2021-08-17 13:55:33.188,10.1.184.220,20,3300,30.8,253129329.36,486637.96,1931081.35,371813.76,67.0,2.2,28.2,2.0,9868.54296875,15867.0078125,26.0,23734.00390625,45.5,134648.3603515625,3665885.34375,0.576756477355957,15.230713844299316
2021-08-17 13:55:25.082,10.1.184.233,20,3300,45.9,253129224.35,486629.52,1931038.66,371809.89,84.5,4.9,8.0,2.2,9718.67578125,15719.14453125,25.5,23884.35546875,45.5,134648.3564453125,3665846.6796875,0.614934921264648,15.255424499511719
2021-08-17 13:55:27.114,10.1.184.233,20,3300,27.4,253129251.22,486632.13,1931048.45,371810.84,66.2,6.4,24.1,2.3,9879.43359375,15875.69921875,26.0,23724.35546875,45.5,134648.3564453125,3665859.66015625,0.615821838378906,15.256185531616211
2021-08-17 13:55:29.139,10.1.184.233,20,3300,29.6,253129277.02,486634.63,1931058.96,371811.87,64.2,6.2,26.1,2.6,9886.52734375,15883.55859375,26.1,23717.28515625,45.5,134648.3564453125,3665878.65234375,0.61639404296875,15.256820678710938
2021-08-17 13:55:31.164,10.1.184.233,20,3300,30.8,253129302.4,486637.08,1931070.06,371812.94,63.1,6.1,27.6,2.7,9887.21875,15887.08984375,26.1,23716.65234375,45.5,134648.3603515625,3665883.0703125,0.61690330505371,15.257392883300781
2021-08-17 13:55:33.194,10.1.184.233,20,3300,30.7,253129329.43,486637.96,1931081.38,371813.76,67.1,2.2,28.1,2.0,9868.54296875,15867.0078125,26.0,23734.00390625,45.5,134648.3603515625,3665885.34375,0.6173496246337891,15.257902145385742
2021-08-17 13:55:35.224,10.1.184.233,20,3300,11.2,253129364.27,486639.04,1931084.7,371814.77,86.1,2.7,8.2,2.5,9846.63671875,15840.32421875,25.9,23755.796875,45.5,134648.3603515625,3665887.796875,0.618108749389648,15.258724212646484
2021-08-17 13:55:25.095,10.1.184.235,20,3300,43.3,253129224.5,486629.53,1931038.72,371809.91,84.6,4.8,8.0,2.2,9737.9296875,15738.54296875,25.6,23865.171875,45.5,134648.3564453125,3665846.6796875,0.6139039993286131,15.316670417785645
2021-08-17 13:55:27.128,10.1.184.235,20,3300,27.6,253129251.3,486632.15,1931048.62,371810.87,65.9,6.4,24.4,2.4,9879.8671875,15875.69921875,26.0,23723.921875,45.5,134648.3564453125,3665859.6640625,0.6144390106201171,15.317242622375488
2021-08-17 13:55:29.153,10.1.184.235,20,3300,29.4,253129277.19,486634.64,1931059.07,371811.88,64.4,6.2,26.0,2.5,9886.52734375,15883.55859375,26.1,23717.28515625,45.5,134648.3564453125,3665878.65625,0.6149024963378901,15.31775188446045
2021-08-17 13:55:31.176,10.1.184.235,20,3300,30.9,253129302.49,486637.08,1931070.2,371812.95,63.1,6.1,27.7,2.7,9887.33984375,15887.00390625,26.1,23716.53125,45.5,134648.3603515625,3665883.0859375,0.615840911865234,15.31873607635498
