Timestamp,Host,CPU_COUNT,CPU_FREQ,CPU_PCT,CPU_TIME_IDLE,CPU_TIME_IOWAIT,CPU_TIME_USER,CPU_TIME_SYSTEM,CPU_PCT_IDLE,CPU_PCT_IOWAIT,CPU_PCT_USER,CPU_PCT_SYSTEM,MEMORY_USED,MEMORY_ACTIVE,MEMORY_USED_PCT,MEMORY_AVAILABLE,SWAP_USED,DISK_READ_MB,DISK_WRITE_MB,NET_SENT_MB,NET_RECV_MB
2021-08-17 10:44:51.950,10.1.184.207,20,3300,23.9,252935041.01,474649.29,1914824.44,367733.39,88.2,4.5,5.5,1.5,5891.37890625,14026.26171875,14.0,27566.71484375,45.25,132180.7548828125,3627976.71484375,0.26433944702148404,38.34124279022217
2021-08-17 10:44:53.983,10.1.184.207,20,3300,19.9,252935070.83,474651.97,1914830.55,367734.79,73.5,6.6,15.1,3.4,5933.53125,14059.9765625,14.2,27526.76171875,45.25,132180.7548828125,3627981.16015625,79.47208499908447,117.39880657196045
2021-08-17 10:44:56.012,10.1.184.207,20,3300,21.6,252935101.21,474653.31,1914837.96,367735.66,75.1,3.3,18.3,2.2,5916.41015625,14047.00390625,14.1,27541.31640625,45.25,132180.7548828125,3627984.3046875,191.29938793182373,229.1889009475708
2021-08-17 10:44:58.044,10.1.184.207,20,3300,20.9,252935130.94,474655.68,1914845.03,367736.55,73.3,5.8,17.4,2.2,5912.44921875,14042.96484375,14.1,27545.125,45.25,132180.7587890625,3627987.25,308.09198093414307,345.86834812164307
2021-08-17 10:45:00.071,10.1.184.207,20,3300,21.8,252935161.55,474656.85,1914852.27,367737.56,75.4,2.9,17.8,2.5,5909.234375,14036.94921875,14.1,27548.44921875,45.25,132180.7587890625,3627990.01171875,421.7314920425415,459.4645357131958
2021-08-17 10:44:51.963,10.1.184.199,20,3300,24.1,252935041.21,474649.3,1914824.48,367733.4,87.8,4.4,6.0,1.5,5891.53125,14026.390625,14.0,27566.59765625,45.25,132180.7548828125,3627976.74609375,0.117966651916503,6.661110877990723
2021-08-17 10:44:53.996,10.1.184.199,20,3300,20.0,252935070.97,474651.99,1914830.63,367734.8,73.4,6.6,15.2,3.5,5934.12890625,14060.203125,14.2,27526.40234375,45.25,132180.7548828125,3627981.234375,80.00779342651367,86.7023515701294
2021-08-17 10:44:56.027,10.1.184.199,20,3300,21.5,252935101.41,474653.33,1914838.0,367735.66,75.3,3.3,18.2,2.1,5914.96484375,14045.421875,14.1,27542.76171875,45.25,132180.7548828125,3627984.30859375,191.72793769836426,198.4588499069214
2021-08-17 10:44:58.056,10.1.184.199,20,3300,20.9,252935131.11,474655.69,1914845.08,367736.57,73.2,5.8,17.5,2.2,5912.44921875,14042.96484375,14.1,27545.125,45.25,132180.7587890625,3627987.2890625,308.55552673339844,315.3988733291626
2021-08-17 10:45:00.086,10.1.184.199,20,3300,21.8,252935161.76,474656.85,1914852.36,367737.57,75.3,2.9,17.9,2.5,5909.234375,14036.94921875,14.1,27548.44921875,45.25,132180.7587890625,3627990.015625,422.33451652526855,429.22272205352783
2021-08-17 10:45:02.116,10.1.184.199,20,3300,21.2,252935192.47,474658.04,1914859.53,367738.48,75.9,2.9,17.7,2.2,5858.83203125,13991.0234375,14.0,27596.41796875,45.25,132180.7587890625,3627992.7421875,528.0836849212646,535.0737342834473
